,Political Affiliation,tweet,Politician,Word Count,created_time,negative,neutral,positive,polarity
1725,Democrats,You can also give to @ChhayaCDC via text if their site is down: https://t.co/H38kbL3q8h,AOC,14,2018-11,0.0,1.0,0.0,0.0
1726,Democrats,https://t.co/hA26PrkPgr,AOC,1,2018-11,0.0,1.0,0.0,0.0
1727,Democrats,"And... your generosity is overwhelming. Their server crashed!

Another great organization to donate to is @NYDISnet, who are assisting displaced Puerto Rican families in NYC find new homes after theirs were destroyed:

Support them here: https://t.co/nWSHs2BJS8",AOC,36,2018-11,0.07,0.702,0.228,0.8016
1728,Democrats,"Again, I cannot thank everyone enough for the offers of help.

For all the kind supporters offering to contribute to a GoFundMe: please send your contribution to @ChhayaCDC instead.

They are helping NY14 families struggling w housing + could use your help:https://t.co/6cTlAlGVcq",AOC,42,2018-11,0.099,0.627,0.273,0.822
1729,Democrats,So your treasured late-stage capitalist leaders... live in public housing? https://t.co/IR1ddl4CfG,AOC,11,2018-11,0.0,0.721,0.279,0.5965
1730,Democrats,"Gracias por su invitación, Señor Andrés.

I should be fine on lodging, though I could never turn down a seat at the family table!

Thank you for all that you’ve done for the people of Puerto Rico and our entire country. 🇺🇸💜 https://t.co/PIEm900WcE",AOC,43,2018-11,0.0,0.892,0.108,0.5562
1731,Democrats,"40% of ALL Americans currently struggle to pay for one basic need like food or rent.

As much as @FoxNews likes to mock the working-class, the real scandal is that at the wealthiest point in our history, we are at one of our most unequal.

Most Americans are barely scraping by.",AOC,51,2018-11,0.19,0.676,0.134,-0.3804
1732,Democrats,"There is no reason to be ashamed or embarrassed.

Mocking lower incomes is exactly how those who benefit from + promote wealth inequality the most keep everyday people silent about 1 of the worst threats to American society: that the rich are getting richer and the poor, poorer. https://t.co/aWaOzy7UJJ",AOC,49,2018-11,0.341,0.446,0.214,-0.8126
1733,Democrats,"1. @FoxNews, why can’t any of your anchors say my name correctly? It’s been 5 months.

2. It is bizarre to see 1%-salaried anchors laugh at the US housing crisis.

3. Never purchased pricey clothes + always told my story. But repeating lies until they are believed is your thing. https://t.co/Py5aXFi3Z4",AOC,51,2018-11,0.159,0.779,0.062,-0.6808
1734,Democrats,"Thank you all for the overwhelming outpour of support! As I mentioned, we’ve been preparing and will be fine.

However, it’s been very revealing to see how gleefully Fox News hosts crack jokes about working-class people.

It reveals what they actually think about us. https://t.co/T4J9EIkoJt",AOC,45,2018-11,0.0,0.811,0.189,0.807
1735,Democrats,"~70% of ALL Americans, across parties, support stronger gun safety laws.

This is not a partisan issue.

Elected officials who oppose the will of the American people &amp; fight to keep weapons of war in dangerous hands are valuing NRA checks more than their constituents’ lives. https://t.co/alvPLRMUXf",AOC,47,2018-11,0.232,0.562,0.206,-0.4019
1736,Democrats,"“There can be no love without justice.”

- bell hooks https://t.co/uzaQQO6ydD",AOC,11,2018-11,0.153,0.556,0.292,0.4588
1737,Democrats,"There are many little ways in which our electoral system isn’t even designed (nor prepared) for working-class people to lead.

This is one of them (don’t worry btw - we’re working it out!) 
⬇️ https://t.co/PEQ5ccSDSO",AOC,35,2018-11,0.088,0.912,0.0,-0.4926
1738,Democrats,"Wanted to share this sweet moment of sisterhood with the world.

After our race and the House was called, the women of @ResistanceRev Chorus broke out in spirit as the community joined along.

On Tuesday, the seeds of a larger, deeper movement began to sprout. We must keep at it. https://t.co/ubD3nKRnsU",AOC,51,2018-11,0.05,0.819,0.132,0.5574
1739,Democrats,"You’re next, @LittleMissFlint! 💜 

Thank you for showing the world that no matter your age, you can choose to love and advocate for your community. https://t.co/8WAqkrq0ka",AOC,26,2018-11,0.07,0.671,0.259,0.7088
1740,Democrats,"Last year I was bartending, and I bought my first couch two weeks ago - shortly after I got health insurance 😬

So don’t worry, growth doesn’t happen in a straight line! We’re all closer than we believe. https://t.co/G6ZEIgVoR8",AOC,39,2018-11,0.083,0.785,0.132,0.2209
1741,Democrats,"@EliseStefanik Thank you Rep. Stefanik for holding this historic milestone!

Incredible that this record has been broken three times, all by New York voters from across the political spectrum.

Here’s to the Empire State 🍎🇺🇸",AOC,35,2018-11,0.087,0.849,0.064,-0.2244
1742,Democrats,"Words cannot express my gratitude.

The people of the Bronx and Queens, and countless supporters across the country, elected us on a clear mandate to fight for economic + social justice in the United States of America.

And that is what we will do. https://t.co/kMYu804v4r",AOC,45,2018-11,0.098,0.685,0.217,0.7505
1743,Democrats,"Polls close in 1 minute.

I am so thankful for every single person who contributed, amplified, and worked to establish this movement.

Never forget the hard work it took to get us here. No matter what happens, this is what it takes.

📸: @jose___a https://t.co/b32yavKPF5",AOC,45,2018-11,0.045,0.775,0.18,0.6812
1744,Democrats,"This is so beautiful!

Thank you for this inspiring piece of work. We’ve got 30 minutes left in the polls - text everyone you love and get them to cast a ballot if they can! https://t.co/hT56f1ZATH",AOC,36,2018-11,0.0,0.655,0.345,0.9502
1745,Democrats,Tell your dad I say thanks 🍻 https://t.co/3pKrv7ym9Q,AOC,8,2018-11,0.0,0.633,0.367,0.4404
1746,Democrats,"We push until the very end.

Thank you to all our organizers braving today’s terrible weather to ensure our community is seen and heard ♥️🗳 https://t.co/mW8xz2SvK6",AOC,26,2018-11,0.098,0.731,0.171,0.3134
1747,Democrats,"40 minutes left to vote. You still have time to help us make history.

If you’re in line by 9pm, STAY until you cast your ballot - no matter how long it takes. https://t.co/pPrzFTDD1J",AOC,34,2018-11,0.061,0.833,0.106,0.1531
1748,Democrats,"Can’t help but reflect this Election Day: as my family in Puerto Rico watches me run for Congress, they still don’t have the right to vote in federal elections - despite being subject to federal lawmakers. 🇵🇷💔

#PuertoRicoSeLevanta",AOC,38,2018-11,0.0,0.951,0.049,0.2144
1749,Democrats,"New York is a state *without* early voting, mail-in ballots, or no-excuse absentee.

You can only cast a ballot from 6am-9pm. Election Day isn’t a holiday.

When pollsites break down, it has enormous consequences for election turnout.

Enough. We need voting reform in New York. https://t.co/TzvbAroXJX",AOC,46,2018-11,0.046,0.895,0.059,0.1531
1750,Democrats,"Check out our conversation on @HOT97 from this morning!

Always appreciate how @EBROINTHEAM isn’t afraid to go deep in conversations. 

Honestly one if the most real interviews I’ve had in a long time.

VOTE TODAY 🗳 https://t.co/qCp5uCQXZn",AOC,37,2018-11,0.0,0.846,0.154,0.7177
1751,Democrats,"Today’s the day!

♥️ Thank you so much for your support! What a beautiful moment. https://t.co/9GA46yhgLU",AOC,16,2018-11,0.0,0.553,0.447,0.8652
1752,Democrats,"What an incredible, sacred honor to earn your first vote as a US citizen.

Thank you for your trust, support, and vote. Wishing you the biggest congratulations on your new citizenship! 🗳🇺🇸 https://t.co/RIcTGBMToy",AOC,33,2018-11,0.0,0.594,0.406,0.9501
1753,Democrats,"Let’s make a deal.

Until Team “Let’s Make a Space Force, Build Child Concentration Camps, &amp; Give $2 Trillion to the Rich” explain how they finance their mass cruelty, they haven’t earned the right to ask how we pay for people’s healthcare.

They can read: https://t.co/0X5aBY5PcA",AOC,46,2018-11,0.112,0.888,0.0,-0.6486
1754,Democrats,"NY: We‘re also voting on 3 proposals tomorrow!

1. Limit big money in campaigns + expand public financing of elections
2. Create mayoral Civic Engagement Commission
3. Term limits for community boards

We say YES on 1. What are your thoughts on the others?
https://t.co/VtlPliZspu",AOC,45,2018-11,0.0,0.778,0.222,0.8786
1755,Democrats,"""When you’re plugged into your community, when you hear them, and you acknowledge the problem that they’re facing, that is key to true representation.”
- @NaureenAkhter

https://t.co/uosyY2UFyO",AOC,27,2018-11,0.092,0.814,0.095,0.0258
1756,Democrats,@PPersistant @AndrewGillum ¡Esooo!,AOC,3,2018-11,0.0,1.0,0.0,0.0
1757,Democrats,"My mamí and my very big Boricua family in Florida all voted early for @AndrewGillum!

Nuyoricans: Call your fam and make sure they vote for Gillum TOMORROW. We must be PRESENTE at the polls nationwide. La isla is counting on us.

Vaya y vote mañana, con orgullo 🗳
Pa’lante 🇵🇷",AOC,50,2018-11,0.0,0.948,0.052,0.3802
1758,Democrats,"One of the parts I cherish most abt campaigning our own way (prioritizing authentic, personal organizing since Day 1) is that it‘s evolved to a bigger force for friendship + community.

Have ⏰ or💰 to spare?
Join + help us make history this last 48 hours: https://t.co/7iDkzMwjdM https://t.co/HyGWClab0N",AOC,48,2018-11,0.0,0.789,0.211,0.8555
1759,Democrats,"No one is free until we all are.

Mass incarceration, the War on Drugs, + deep inequality are iterations of a long + unjust system evolving from Jim Crow, redlining, + systemic racism.

To heal, we must listen &amp; work to make the crooked path straight. Thank you, @Blklivesmatter. https://t.co/Y0Bb3aPQmp",AOC,50,2018-11,0.224,0.648,0.128,-0.7783
1760,Democrats,"So proud of @liuba4congress. 

At the beginning, many thought her race was too much of a long-shot.

She kept going, and her progressive campaign has now turned a “safe-seat” R into a toss-up.

Long Island: vote for her this Tuesday.

We’re hosting a phonebank for her today, too. https://t.co/B3YPMS3kk4",AOC,49,2018-11,0.0,0.927,0.073,0.5256
1761,Democrats,"On Tuesday, I’ll be facing FIVE candidates on the ballot for Congress.

We‘re not taking anything for granted - it’s time to get out the vote.

Thank you to ALL the organizers, activists, and supporters who are helping us go all-out to turn out voters for Tuesday! 🗳 https://t.co/rXIM2bs26h",AOC,49,2018-11,0.0,0.813,0.187,0.8356
1762,Democrats,"Good morning Twitter! 🌞

Jotting some thank-yous to super volunteers + supporters ahead of a full day.

It’s #TheLastWeekend. Please light up the phones of your friends, tías, primos, nanas, EVERYONE and ask them to VOTE this Tuesday.

It’s going to take all of us to succeed. 🗳 https://t.co/7yWuqvBduV",AOC,49,2018-11,0.0,0.677,0.323,0.9558
1763,Democrats,".@staceyabrams inspires me - her strength, her tenacity, her intelligence, her grace, her values.

The plain truth is she runs circles around her opponent.

And that’s why they are shamelessly trying to deny people the right vote instead of encouraging it.
https://t.co/rDIjGNCQIr",AOC,42,2018-11,0.084,0.559,0.357,0.9393
1764,Democrats,"What makes America great isn’t the notion that a man born into wealth can become President.

It’s that a child born into poverty could.",AOC,24,2018-11,0.111,0.642,0.247,0.6124
1765,Democrats,"NY-14 is working double-duty to make history (&amp; herstory!) on Tuesday.

We have the opportunity to elect BOTH the youngest woman in American history to Congress *and* the 1st DREAMer to NYS legislature.

What history is your community trying to make on Tuesday? 🗳⬇️ https://t.co/N7ogfltX8P",AOC,45,2018-11,0.0,0.934,0.066,0.4753
1766,Democrats,"@ShanaLovesAll You bring up a great point that we can add notes to our event info that children are welcome to make that explicit. In the past we’ve had drawing + toy stations for children.

Tips on good, stroller-friendly spaces in NY-14 that aren’t crazy expensive are always helpful + welcome",AOC,51,2018-11,0.04,0.698,0.262,0.9246
1767,Democrats,"@ShanaLovesAll Love, love, love this question. Thank you for your advocacy!

Children are welcome to (+ often present at) pretty much all campaign events. We have staff members who‘ve also recently welcomed children on the campaign, so it’s an issue that hits home here as well. /1",AOC,47,2018-11,0.0,0.599,0.401,0.9778
1768,Democrats,"- Message boards primarily targeting isolated men on the internet
- Uplifting ”thought leaders” who justify misogyny + racism
- Spreading online culture that slowly radicalizes individuals to mass violence

Ask yourself why we panic over ISIS doing this, but not the far-right. https://t.co/5jdiFcs2SQ",AOC,44,2018-11,0.198,0.802,0.0,-0.7845
1769,Democrats,"For young people, the thought of maintaining the status quo for our entire lives is unthinkable.

More than anyone else, WE will have to live in the future our politicians are creating. And the one they’re making now is completely unsustainable.

Together we can change that. 🗳 https://t.co/7hlRXzooMo",AOC,48,2018-11,0.0,0.954,0.046,0.296
1770,Democrats,She gave me my very own communicator 😭🖖🏽✨ https://t.co/IdSXZhohcR,AOC,9,2018-11,0.0,1.0,0.0,0.0
1771,Democrats,"Not everyday you meet a childhood hero!

As a kid I was mesmerized watching Captain Kathryn Janeway on TV. She was a strong, daring + unapologetic leader.

Today, @TheKateMulgrew surprised me at our GOTV rally as I ask the community for the privilege of being their Congresswoman. https://t.co/WQyYI1eRXg",AOC,48,2018-11,0.0,0.724,0.276,0.92
1772,Democrats,"This is a shot of two hilarious comedians at our grassroots fundraiser last night who met ON-STAGE and broke into a scary-good beatboxed Britney Spears medley.

Beatboxing by @elsajustelsa
Britney by @bejohnce
Queens host venue @QEDAstoria

Politics is as fun as we make it.🍕🗳 https://t.co/70jCmCLiB1",AOC,45,2018-11,0.056,0.78,0.164,0.6597
1773,Democrats,"Want to learn more about our fight for Medicare for All, student loan cancellation, embracing our immigrant communities &amp; more?

Check out our stoop interview w/ Jorge Ramos on @ThisIsAmerica: https://t.co/BjZvWBFODb https://t.co/ORV0DTxxWh",AOC,32,2018-11,0.084,0.878,0.038,-0.3744
1774,Democrats,"We don’t need permission to make our communities safer, healthier, and more educated. We just need to be courageous.

Thank you @jorgeramosnews for coming to Jackson Heights to discuss Medicare for All, celebrating our immigrant community, canceling student loan debt + more. ⬇️ https://t.co/0TMyCV1B21",AOC,44,2018-11,0.047,0.718,0.234,0.872
1775,Democrats,"¡Feliz Día de Los Muertos!

Today I wish for all ancestors and loved ones who have passed to feel honored in memory and blessed in relationship to their descendants.

Thankful for the indigenous communities whose traditions are also kept alive and honored in this practice.",AOC,45,2018-11,0.0,0.6,0.4,0.9769
1776,Democrats,"Happy Halloween everyone - don’t boo, vote! 👻

Thank you to all our NY-14 families who turned out to our community Halloween party in the Bronx.

From chicken little to peacocks, there were so many amazing costumes tonight. I came as a bodega cat 🐱 https://t.co/N7WdxI2xF6",AOC,46,2018-11,0.0,0.736,0.264,0.9227
1777,Democrats,"Shout out to everyone who joined the Ocasio2018 home cooking struggle bus on IG Live tonight!

I’ll provide update on if the recipe works out or if we just end up ordering pizza 🍕 https://t.co/BXVjsO4oFW",AOC,35,2018-11,0.073,0.927,0.0,-0.3802
1778,Democrats,@TheGreenHousePR Thank you for stepping up and powering this movement 💪🏽,AOC,11,2018-10,0.0,0.8,0.2,0.3612
1779,Democrats,"Yep - our campaign breaks with convention in many ways.

One in particular: until Medicare for All is a reality, we do our best to live our values as best we can ⬇️ https://t.co/pNk4UR5fE5",AOC,34,2018-10,0.0,0.678,0.322,0.9231
1780,Democrats,@hodakatebi Thank you for bringing this perspective - I’ll absolutely read this and consider it.,AOC,15,2018-10,0.0,0.839,0.161,0.3612
1781,Democrats,"Imagine if it was ISIS that sent bombs to US officials, started shooting in grocery stores, and invading places of worship.

How do you think this administration would respond?

&amp; why is the response so different when those same terrorist acts are committed by white supremacists?",AOC,46,2018-10,0.132,0.787,0.081,-0.5803
1782,Democrats,"Carrying these names with me today, and keeping their families in my heart.

As leaders, we must commit ourselves to actively combating the rising forces of racism + anti-semitism, as we stand with our Jewish + Black communities in the wake of this week’s violence. https://t.co/1B8BZxYohy",AOC,46,2018-10,0.156,0.759,0.085,-0.6908
1783,Democrats,"This is how it works, folks.

Fox News, Brietbart, etc amplify + provide platforms to conspiracy theories that target different groups (immigrants, Black communities, Jews, Muslims, LGBTQ+, the poor), then weave that hate together.

The violence this week isn’t an accident. https://t.co/ZZwM2GhyiM",AOC,42,2018-10,0.279,0.721,0.0,-0.936
1784,Democrats,"This is exciting.

Today at a local Housing Town Hall, TWO Queens officials - @SenGianaris and @AravellaSimotas - announced that they will no longer accept real estate money to their campaigns.

That‘s huge. Thanks to them both + to all organizers working for housing for all. https://t.co/NOK67FywYn",AOC,47,2018-10,0.043,0.742,0.215,0.8316
1785,Democrats,"White supremacists committed the largest share of domestic-extremist related killings in 2017. 

It’s time to call these bombings + targeted mass shootings what they are: terrorist attacks.
https://t.co/XuHjmybzcR",AOC,28,2018-10,0.358,0.533,0.109,-0.8957
1786,Democrats,"We are heartbroken at today’s shooting at the Tree of Life synagogue in Pittsburgh.

Tonight, JREJ will be gathering in Union Square to do Havdallah, mourn, and gather in love and support with our Jewish brothers and sisters in this time of pain.

Details below ⬇️ https://t.co/G5QjTIR7g1",AOC,47,2018-10,0.175,0.708,0.116,-0.5423
1787,Democrats,"Millennials will soon be the largest voting bloc in the United States.

We have the power to completely change the outcome of national elections.

That means we can set the agenda on healthcare, climate, &amp; justice.

We can elect ourselves to office, too.
https://t.co/aY5hopChlB",AOC,44,2018-10,0.0,0.871,0.129,0.7351
1788,Democrats,"Holy smokes - @JamesThompsonKS’ campaign registered 40,000 new voters!

This is the Koch brothers’ home district. They made an R+20 district a toss-up w/o corp $

This is all grassroots power. Everyone said it was impossible at the jump. These Kansans refused to accept that ⬇️ https://t.co/AiHmvD2S0g",AOC,47,2018-10,0.047,0.892,0.061,0.1759
1789,Democrats,"Housing is a right - fight, fight, fight! https://t.co/T9WMltVSh2",AOC,9,2018-10,0.669,0.331,0.0,-0.7959
1790,Democrats,"Are journalists who actually cover immigration even writing these stories? These are serious errors w/ major implications.

Repeating Trump’s rhetoric without fact-check is completely irresponsible, especially in a time of rising white supremacist violence.
cc: @JuliaEAinsley https://t.co/iInQDQzycV",AOC,37,2018-10,0.253,0.713,0.034,-0.8588
1791,Democrats,"These are refugees using legal routes to seek &amp; apply for asylum.

At this point, if you are an outlet adopting the President’s language to describe this as a “caravan,” you‘re playing yourself. And letting him play you. https://t.co/RfUL0d6Owy",AOC,39,2018-10,0.0,0.86,0.14,0.5719
1792,Democrats,.@Maria_Hinojosa made me cry on tape and I’m not even mad about it https://t.co/wlIPWRIFas,AOC,14,2018-10,0.175,0.677,0.148,-0.121
1793,Democrats,"Thank you, Stonewall Democrats @SDNYC! https://t.co/k84rlz61jR",AOC,6,2018-10,0.0,0.642,0.358,0.4199
1794,Democrats,Thank you for taking your daughter and emboldening her sense of civic engagement! 💜 https://t.co/hvy5d1aANk,AOC,15,2018-10,0.0,0.674,0.326,0.6996
1795,Democrats,😉 https://t.co/AwJuU0F0ho,AOC,2,2018-10,0.0,1.0,0.0,0.0
1796,Democrats,"[Voter turnout] “continues to concern us, especially if everybody uses and exercises their right to vote.”

- Republican cand for #GAGov (!) running against rockstar @staceyabrams

Don’t let the GOP suppress the vote. Let’s help Stacey‘s GOTV: https://t.co/jPOc66D1JS https://t.co/LKlwuKJ66q",AOC,39,2018-10,0.0,0.925,0.075,0.4574
1797,Democrats,"One of the most impactful decisions a person can make is choosing to vote for the first time. 🗳

If you vote this year and you’ve never voted before (or if you don’t usually vote), you can change the game.

New voters are how I won my primary. And it’s how we can win Nov 6th. https://t.co/3VErOzoeGj",AOC,57,2018-10,0.0,0.874,0.126,0.8176
1798,Democrats,"Queens love! 👑

It’s a true honor to run in one of the most diverse districts in America. 

If there’s any place that‘s mastered the art of bringing people together, (especially over a meal!) it’s here. https://t.co/0ek8cwjF1e",AOC,37,2018-10,0.0,0.742,0.258,0.8953
1799,Democrats,"No matter your party or who you voted for, I will always fight for your right to healthcare.

When we bring everyday people together, we win - in fact, we already are.

Today I‘m thankful to all voters opening themselves to new perspectives + policies that benefit us all ⬇️ https://t.co/wszTy5OIHB",AOC,51,2018-10,0.08,0.682,0.238,0.8591
1800,Democrats,@joesegal Thank you 💜,AOC,4,2018-10,0.0,0.444,0.556,0.3612
1801,Democrats,"Language is powerful. As leaders with platforms, spreading mistruths with the goal of generating suspicion or hate towards individuals or groups is profoundly irresponsible.

We must take up the mantle of establishing peace. That happens with the positive presence of justice.",AOC,41,2018-10,0.163,0.602,0.235,0.6249
1802,Democrats,"When the right increasingly mischaracterizes nonviolent civil disobedience as “violence,” they provoke actual, targeted attempts to harm others.

After relentless GOP conspiracy theorizing, someone attempted to bomb a man who survived Nazi occupation today.https://t.co/bv0NBjChr6",AOC,34,2018-10,0.289,0.609,0.102,-0.8519
1803,Democrats,"“People who are hungry and out of a job are the stuff of which dictatorships are made.”

- Pres. Franklin Delano Roosevelt, 1944

He also believed healthcare, housing, education, and a living wage should be guaranteed rights in the United States of America.https://t.co/dB0JEOcl3Q",AOC,43,2018-10,0.0,0.933,0.067,0.4215
1804,Democrats,"This right here is complete bigotry and discrimination, full stop. 

This administration stands against our most basic values of freedom, justice, and self-expression in the United States of America. https://t.co/CNujc5OWum",AOC,30,2018-10,0.054,0.616,0.33,0.9038
1805,Democrats,"What kind of nonsense is this?
Immigration is absolutely about policy:
- TPS
- DACA
- ICE child detention
- DREAM Act
- Muslim Ban
- Budget battles over massive, useless wall infrastructure

It’s also about whether we want to be a nation that respects human rights or not. https://t.co/rJa1INrYH4",AOC,50,2018-10,0.26,0.627,0.113,-0.8466
1806,Democrats,"“Some candidates do have clear proposals in mind. Ms. Ocasio-Cortez, for example, running for the House from New York’s 14th District, is firm: a single health plan that covers everyone with no co-payments or deductibles. ... It’s textbook single-payer.”
https://t.co/p4ScRQ7yxf",AOC,40,2018-10,0.053,0.885,0.062,0.1027
1807,Democrats,"Medicare for All is a bill on the floor of Congress.
It means:
✅ Single-payer healthcare
✅ Physical, mental, &amp; dental coverage
✅ Payment-free at the point of service, so we don’t delay care for large cash payments
✅ A jobs program to transition + expand healthcare work https://t.co/6XUcGKUL7I",AOC,49,2018-10,0.054,0.829,0.117,0.4472
1808,Democrats,"Did you know that the airport workers operating heavy machinery for your next flight may not even be paid a living wage?

That’s unacceptable.

&amp; that’s why we joined Delta ramp workers at LaGuardia airport this morning, who are fighting to unionize &amp; secure healthcare for all.⬇️ https://t.co/dYjsHMX9Wt",AOC,48,2018-10,0.106,0.848,0.046,-0.4767
1809,Democrats,📸: @coreyTphoto,AOC,2,2018-10,0.0,1.0,0.0,0.0
1810,Democrats,Thank you to everyone who came out to our Green New Deal / Climate Change Town Hall tonight in College Point! https://t.co/4TpLJu7qIX,AOC,22,2018-10,0.0,0.878,0.122,0.4199
1811,Democrats,"Today I met w/ tipped workers organizing in NY-14 (and one very joyful baby!)

From nail salons &amp; car washes to restaurant work, we shouldn’t tolerate worker exploitation anywhere - especially in industries we regularly patron.

That’s why we fight for #OneFairWage. https://t.co/dPPSFNNztC",AOC,43,2018-10,0.056,0.846,0.097,0.4376
1812,Democrats,"When I started this campaign, I pledged to never accept corporate lobbyist money - no matter how hard things got.

Those early days (&amp; today), I felt lucky to receive $20.

We are now at 89,000 donations later.

Avg donation? $20.86.

Help us make history: https://t.co/piU7pXIL1u https://t.co/oek0bNjbzw",AOC,47,2018-10,0.117,0.749,0.134,0.2062
1813,Democrats,"The GOP knew that their $2 TRILLION tax cut would explode the deficit. They passed it anyway.

That’s because they treat the deficit as a political tool - one to abuse when they govern &amp; scold Dems about when they lose.

All to keep us from investing in infrastructure,health,&amp;edu https://t.co/KrkLrc9tPe",AOC,50,2018-10,0.281,0.674,0.044,-0.9246
1814,Democrats,"In many states across the country, you’re not only voting for candidates, but ISSUES as well.

Ohio: You have a unique opportunity help end mass incarceration and advance criminal justice reform.

Learn more ⬇️ https://t.co/IXwipQ9BGW",AOC,35,2018-10,0.096,0.603,0.301,0.872
1815,Democrats,"NY-14: Join us THIS Saturday for our Queer-led &amp; organized LGBT+ event!

We’ll have an afternoon of celebration with local activists, comedians, and more 🌈💕

(Plus we will have a limited stock of the union-made rainbow shirts &amp; posters that everyone fights over at the office) https://t.co/NXSB5rlB6l",AOC,47,2018-10,0.095,0.819,0.086,-0.126
1816,Democrats,BX morning straw poll 🌞 https://t.co/IAjY5ZzHCn,AOC,6,2018-10,0.0,1.0,0.0,0.0
1817,Democrats,"Kimmel last night, 5 Train this morning! 💪🏽💜

We’re pounding the pavement, talking to the community, and getting ready for Nov. 6th! 🗳👟 https://t.co/q5G2LY9B7n",AOC,24,2018-10,0.0,0.877,0.123,0.4738
1818,Democrats,@nmorrnyit 💜 thanks for stopping to say hi!,AOC,8,2018-10,0.163,0.511,0.326,0.3802
1819,Democrats,Great talking to you this morning! Hope you have an awesome day at work 👋🏽 https://t.co/3hrCulisWY,AOC,16,2018-10,0.0,0.533,0.467,0.908
1820,Democrats,"It is BRICK out but we are up &amp; at ‘em organizing with @CWAUnion workers in the Bronx early this am 💪🏽💜

We started out greeting workers at the warehouse and then talked to voters by the 180th St stop on the 5 train! https://t.co/JpmzDXCVOU",AOC,45,2018-10,0.058,0.866,0.076,0.2244
1821,Democrats,"@DanPriceSeattle Oh this is amazing. Anna Marie, if you’re out there - thank you for your kind words of encouragement. We’ll be fighting for women every step of the way 💪🏽💜",AOC,31,2018-10,0.062,0.625,0.312,0.875
1822,Democrats,"It’s happening: @iamcardib + @Ocasio2018 on @JimmyKimmelLive!

BX takeover 🙅🏽‍♀️🌎🙅🏽‍♀️ https://t.co/6QjrkFaGV5",AOC,11,2018-10,0.0,1.0,0.0,0.0
1823,Democrats,"@PhilipWegmann It was multiple rooms, for multiple staff.",AOC,8,2018-10,0.0,1.0,0.0,0.0
1824,Democrats,@PhilipWegmann We didn’t. It was a gift sent to us that we promptly returned. Check the FEC.,AOC,17,2018-10,0.0,0.838,0.162,0.4404
1825,Democrats,"Thank you, @jorgeramosnews. It was great to bring you for a walk through East Elmhurst today!

We’re organizing and working hard to earn that distinction, but we take nothing for granted ➡️ Mark your calendars to VOTE 🗳 November 6th! https://t.co/Eg3cVUBkLh",AOC,41,2018-10,0.077,0.81,0.113,0.3765
1826,Democrats,"1 out of 10 children in NYC public schools is now homeless, driven by runaway income inequality and skyrocketing housing costs.

It’s time to push back on the luxury developer lobbies squeezing &amp; displacing our families, making our city empty+unaffordable to all but the very few. https://t.co/ulLFjvoaBP",AOC,47,2018-10,0.0,1.0,0.0,0.0
1827,Democrats,@IlhanMN 🤣,AOC,2,2018-10,0.0,1.0,0.0,0.0
1828,Democrats,@JeffreyBChapman Thank you! 💕,AOC,4,2018-10,0.0,0.417,0.583,0.4199
1829,Democrats,@kenolin1 Thank you!,AOC,3,2018-10,0.0,0.417,0.583,0.4199
1830,Democrats,@Hai Thank you so much and likewise!,AOC,7,2018-10,0.0,0.682,0.318,0.4199
1831,Democrats,@Oni_Omoile Solidarity ✊🏽,AOC,3,2018-10,0.0,0.476,0.524,0.296
1832,Democrats,"@onidavin Morgana, Lux, Miss Fortune. Working on Anivia.

I’m pretty bad at it so let’s temper our expectations here",AOC,19,2018-10,0.31,0.569,0.121,-0.6096
1833,Democrats,"Current status: dusting off my League account, which hasn’t been touched since the campaign started 😂👾 

Bronze V, here we come",AOC,21,2018-10,0.0,1.0,0.0,0.0
1834,Democrats,@AbdulElSayed Thank you brother!,AOC,4,2018-10,0.0,0.518,0.482,0.4199
1835,Democrats,"@JohnLeguizamo Gracias, hermano! 💜",AOC,4,2018-10,0.0,1.0,0.0,0.0
1836,Democrats,@shaunking Thank you brother! 💪🏽💜,AOC,5,2018-10,0.0,0.589,0.411,0.4199
1837,Democrats,@Rosie Thank you 💜,AOC,4,2018-10,0.0,0.444,0.556,0.3612
1838,Democrats,"I’m incredibly grateful + thankful to all the family, friends, and community that has supported this journey.

I’m blessed to have the Bronx and Queens as my home.

Thank you to everyone that has worked to fill our community with love. Looking forward to the future we make. ✨",AOC,49,2018-10,0.0,0.632,0.368,0.9728
1839,Democrats,"At 22, I was working w/ children + communities.

At 25, I was waitressing to support my family.

At 28, I won my primary for Congress. I didn’t have health insurance.

Today I turn 29.

You’re never too late, too early, or too imperfect to care for yourself or pursue your dreams.",AOC,52,2018-10,0.041,0.737,0.221,0.875
1840,Democrats,"Thank you all so much for the birthday wishes! 🎈

If I could ask for one thing: Please do one extra-kind thing for someone else today. (Maybe tip extra well on a meal, or call someone who hasn’t heard from you in a while.)",AOC,44,2018-10,0.0,0.804,0.196,0.7777
1841,Democrats,"No matter how big or how small, we all have gifts, skills, time, or talents to offer.

Artist @stevealfaro just surprised us w/ these posters he made on his own!

Listen to the activist + indigenous inspiration behind this work.

Thank you Steven - can’t wait to post these up! https://t.co/6iVz0CTX42",AOC,51,2018-10,0.038,0.745,0.216,0.8513
1842,Democrats,"Just a couple of buds 🌹😉 

It was great hanging with @Innamo, who w/ @SummerForPA ALSO defeated a political machine with grassroots organizing &amp; @pghDSA support - out in Western PA!

We’re building the fight for economic, social &amp; racial justice for all working class Americans. https://t.co/Fg7Sbx7UGp",AOC,47,2018-10,0.103,0.707,0.19,0.6996
